@RELATION Heights

@ATTRIBUTE Height numeric
@ATTRIBUTE class {M,F}

@DATA
161.9702494,F
155.466122,F
163.1349428,F
157.510269,F
157.9258194,F
152.0196216,F
161.6521956,F
165.063957,F
158.6901255,F
152.8712763,F
164.1558686,F
156.0172379,F
163.5102208,F
156.1201695,F
164.2130772,F
163.0361415,F
174.5255454,F
163.3049044,F
161.4987892,F
165.6565508,F
168.5693917,F
156.5068523,F
164.5803903,F
154.1383152,F
176.617124,F
168.0923513,F
166.1860708,F
150.2842915,F
165.85188,F
153.054752,F
163.6574091,F
150.8373894,F
164.6924923,F
166.6636535,F
170.0139568,F
161.7323845,F
146.722612,F
174.6305269,F
167.5439556,F
163.2505148,F
169.0136661,F
169.7621411,F
169.4881851,F
162.2623223,F
145.1814051,F
169.6565748,F
154.4566813,F
171.7749154,F
160.1301937,F
152.1625808,F
156.285142,F
167.6704742,F
167.211677,F
157.6196744,F
170.294104,F
157.8116421,F
153.1233957,F
165.0530068,F
156.780333,F
172.5238192,F
164.7036503,F
165.1289066,F
165.2432847,F
165.6593385,F
173.5664796,F
168.7487746,F
146.8006564,F
160.1919419,F
151.8227379,F
147.6214955,F
147.1591528,F
149.4110851,F
166.4833329,F
165.9510317,F
160.0548762,F
166.9505937,F
168.8333452,F
161.6404294,F
151.4442348,F
162.4515952,F
158.4034193,F
162.7857004,F
164.7100069,F
158.8886425,F
155.6481837,F
160.6078,F
161.0802976,F
152.7153863,F
172.324022,F
160.2007931,F
161.0368463,F
159.2273372,F
159.2027942,F
161.5125995,F
160.8630591,F
148.7386218,F
165.2728157,F
162.2541734,F
166.329494,F
165.6165261,F
163.9814394,F
153.5681628,F
164.8974076,F
170.4909521,F
183.9716182,F
165.688168,F
154.4702509,F
156.6549491,F
166.3698438,F
162.1396065,F
163.2159833,F
156.7400174,F
162.3340002,F
149.9266897,F
164.5904601,F
166.2436682,F
157.2086438,F
144.4903665,F
150.2187666,F
161.2313151,F
154.0869873,F
159.9843905,F
177.3150813,F
168.8483062,F
155.228285,F
168.5803426,F
171.1497717,F
163.584313,F
161.2920974,F
168.124052,F
158.4478585,F
162.4846667,F
161.3796758,F
165.7894191,F
157.5536967,F
162.0624936,F
167.7915396,F
166.1320041,F
150.8623995,F
165.4320757,F
159.5715452,F
165.8111897,F
153.4134904,F
150.2935463,F
162.5437864,F
158.722264,F
166.6855651,F
163.4176482,F
172.5093076,F
161.9712581,F
154.9894451,F
155.7251354,F
160.2982019,F
173.4762051,F
154.1505688,F
146.1839944,F
149.1163788,F
159.2671999,F
164.0022007,F
160.2250806,F
170.3171457,F
155.9948792,F
169.0001983,F
162.0417315,F
160.3403935,F
156.8644673,F
168.1280102,F
156.6892551,F
154.7324881,F
158.4115869,F
171.0292449,F
171.3068997,F
166.8715417,F
163.8231182,F
170.7330073,F
164.2711719,F
167.8569152,F
156.8340816,F
165.043805,F
160.5085687,F
156.8138468,F
163.1119209,F
168.1205896,F
159.4834189,F
158.2497899,F
157.4198266,F
160.4770673,F
161.4491454,F
162.0684636,F
149.1501161,F
166.2178347,F
160.8255638,F
160.3562471,F
157.9630811,F
155.4844461,F
164.3768414,F
169.5163752,F
157.1313427,F
160.4138188,F
171.2463936,F
159.1495268,F
172.6966211,F
160.3727088,F
162.8910664,F
144.9645469,F
173.7725235,F
158.9906878,F
176.2924928,F
160.4097203,F
147.6193947,F
165.8235528,F
154.3321492,F
171.6756532,F
163.6478534,F
155.3308197,F
157.0009261,F
170.4898879,F
158.8756929,F
170.5450761,F
164.5893614,F
167.5517965,F
157.7024901,F
163.0404292,F
164.1456952,F
158.1526685,F
159.4574317,F
160.2080292,F
163.2323748,F
171.2424447,F
163.4625709,F
167.5441857,F
161.8802305,F
178.714713,F
167.7783613,F
162.2503139,F
167.1756208,F
139.3792679,F
157.9878733,F
171.2845555,F
170.3595973,F
162.6958759,F
148.3462296,F
150.242299,F
166.3238528,F
157.726848,F
168.5517482,F
172.3871434,F
166.1800857,F
162.0518955,F
170.2382529,F
167.2859969,F
158.3851835,F
149.1544373,F
186.4095481,F
163.2161886,F
155.4244196,F
153.3659226,F
169.2159371,F
162.4414529,F
167.5045527,F
157.1267464,F
169.3761202,F
173.3910993,F
174.5791567,F
158.2718394,F
160.2105614,F
144.2982059,F
162.7967874,F
165.9571293,F
157.3994676,F
172.9681304,F
159.3729726,F
157.1410637,F
156.7889386,F
168.1720078,F
170.5643993,F
167.990958,F
163.6928493,F
158.4180113,F
154.0262761,F
163.8769214,F
153.3871776,F
152.2475535,F
154.7271381,F
172.7177124,F
167.4089782,F
159.9895576,F
160.9941041,F
174.2722359,F
162.8043662,F
170.4638181,F
151.1703608,F
158.0787974,F
164.946046,F
172.020464,F
162.3966704,F
165.6466876,F
161.9456103,F
162.5541468,F
167.3390428,F
171.9068745,F
163.5510296,F
170.2591368,F
145.0658501,F
159.7648013,F
162.6745297,F
172.1644562,F
152.4332174,F
156.0592679,F
151.7453901,F
163.4110427,F
155.0503504,F
164.1698381,F
167.8811933,F
151.3983043,F
166.3683412,F
167.9079762,F
170.4514018,F
155.7065417,F
154.4881801,F
155.9025375,F
175.1016439,F
164.876811,F
165.8681229,F
158.7136555,F
171.3967913,F
150.9392768,F
169.933252,F
159.6317812,F
156.0457421,F
164.2120117,F
150.7950735,F
164.6693173,F
161.3049719,F
152.1677035,F
170.71019,F
152.7640377,F
163.27526,F
172.5820126,F
156.0943878,F
158.3532055,F
157.3757701,F
179.6848982,F
157.5639352,F
163.2436083,F
160.3970309,F
161.8303338,F
162.5136828,F
164.9143261,F
160.8755985,F
177.4480347,F
167.4170322,F
170.4979795,F
168.204715,F
160.854216,F
157.2691782,F
146.7694083,F
149.1956093,F
160.0715595,F
154.9856904,F
171.8931365,F
154.5200902,F
160.8647599,F
168.909661,F
154.7517051,F
159.5571611,F
159.6254554,F
166.8529501,F
154.7929327,F
153.243209,F
165.2876407,F
163.9525438,F
166.0580076,F
158.1189608,F
166.5464315,F
173.490212,F
164.3783497,F
159.9713875,F
154.3157172,F
152.3944261,F
155.4933056,F
168.1112668,F
155.6669618,F
159.5984109,F
160.2726296,F
162.0897104,F
168.0774193,F
165.4692672,F
145.4356181,F
148.4000906,F
169.721144,F
161.7850011,F
155.6180765,F
176.3632446,F
159.979182,F
162.7202834,F
164.7278623,F
172.2420347,F
159.5621703,F
153.8501041,F
156.5207314,F
168.3903519,F
155.5840905,F
168.4660477,F
166.1964543,F
161.7675261,F
153.1587012,F
161.5724646,F
161.3918675,F
162.1883653,F
164.7250138,F
164.2697294,F
155.9249408,F
159.5880723,F
152.8619866,F
161.2301242,F
162.3407847,F
161.741705,F
155.4764365,F
162.1832114,F
164.2327565,F
159.3208011,F
152.5304493,F
162.7721909,F
165.6372417,F
162.6874095,F
170.4536316,F
159.6195034,F
170.1335965,F
162.5644345,F
171.0050495,F
152.9806244,F
156.768614,F
159.5310318,F
156.0650939,F
163.8473456,F
161.1796294,F
168.7810144,F
158.3842482,F
161.5949586,F
165.528974,F
145.1564231,F
163.8913345,F
152.2905144,F
164.9612767,F
178.9541822,F
168.9948175,F
158.9200895,F
158.3976629,F
158.3886265,F
170.0233969,F
164.480951,F
166.8099625,F
170.4361258,F
155.9951895,F
152.7798793,F
155.6257281,F
160.8784992,F
154.5842725,F
169.7590162,F
164.4729787,F
145.4661735,F
166.6021811,F
157.9026875,F
148.9005264,F
160.6230282,F
168.1945186,F
159.1830418,F
165.209639,F
179.9262422,F
153.8575591,F
157.4415764,F
146.4247046,F
149.0488884,F
150.0713344,F
164.0798754,F
160.9555094,F
166.5411335,F
158.3381706,F
161.1568585,F
148.6693639,F
161.9741644,F
159.5117132,F
175.6901559,F
165.4866602,F
144.1240225,F
158.4894087,F
159.9400429,F
153.2146824,F
165.6170211,F
164.1334646,F
149.6411177,F
165.1569522,F
167.512139,F
156.5931159,F
162.2845171,F
164.9858501,F
154.1390846,F
155.2834457,F
157.6681098,F
156.2724974,F
152.8267791,F
164.0187572,F
174.5208827,F
161.2161659,F
158.8369443,F
156.8095952,F
168.882249,F
146.1859032,F
158.2954498,F
166.0238927,F
170.7347211,F
165.7411089,F
172.1052446,F
154.8049894,F
149.4512985,F
161.3751878,F
170.2206675,F
155.829233,F
159.9925647,F
157.59185,F
153.1752542,F
158.9878217,F
166.7650333,F
162.379277,F
162.6506933,F
164.4399191,F
170.3575673,F
144.112446,F
177.5310813,F
161.2202179,F
163.5224362,F
159.5401989,F
159.2740982,F
166.1166933,F
172.3723831,F
172.1370941,F
167.8647958,F
167.1027732,F
153.0004316,F
167.2977203,F
155.4227241,F
177.8514419,F
169.0730175,F
163.7484388,F
161.5929942,F
168.2194551,F
150.9853217,F
157.9082541,F
165.6643418,F
160.3067378,F
151.4673526,F
149.7891945,F
168.3952573,F
176.8900978,F
168.7219971,F
166.7214583,F
165.2845725,F
163.7190331,F
140.0773357,F
163.8818937,F
161.6773847,F
162.2667547,F
161.8507465,F
169.1582597,F
172.8112035,F
164.1607074,F
174.6213134,F
162.8866852,F
165.1235183,F
154.3174809,F
151.1051037,F
157.3986078,F
157.4418221,F
160.2455253,F
153.4650404,F
152.6573914,F
166.0339935,F
162.3680964,F
163.6621943,F
156.7162987,F
172.5571567,F
152.781078,F
172.0979993,F
176.0819785,F
175.2205498,F
169.1983643,F
160.2634037,F
160.1475167,F
154.0433486,F
168.8701902,F
160.2306231,F
161.9446297,F
169.6569259,F
159.9209372,F
167.9167587,F
154.498549,F
159.3961551,F
156.0556973,F
157.7847203,F
147.5412217,F
154.1428653,F
158.4666014,F
168.1135894,F
156.6499403,F
154.7904017,F
166.0521326,F
158.3071151,F
156.6847151,F
162.432337,F
167.3859736,F
151.3260589,F
160.1301971,F
166.8544673,F
164.217499,F
168.2354964,F
169.3921648,F
156.8308679,F
163.4279303,F
162.5222574,F
153.248795,F
165.7868843,F
164.8676146,F
158.0969051,F
150.7162575,F
159.943022,F
162.9863917,F
160.5172211,F
163.6184698,F
156.1956293,F
174.0758721,F
156.5310218,F
167.4871634,F
150.4761227,F
162.4527742,F
163.0845507,F
150.9092926,F
168.9195564,F
170.1460298,F
154.8759687,F
167.1849957,F
162.2044617,F
170.4680393,F
167.2571782,F
169.2932182,F
154.8210178,F
166.1383059,F
161.071922,F
162.2321107,F
155.4325873,F
164.1255649,F
158.4580276,F
179.4887565,F
160.6842774,F
169.8999875,F
167.8385738,F
149.850829,F
164.9019084,F
165.8774804,F
167.9168668,F
175.578198,F
156.9808677,F
169.00897,F
166.3995479,F
162.5352424,F
150.863091,F
155.9139898,F
162.2994467,F
157.4091878,F
160.6531025,F
176.3867831,F
161.6844531,F
155.4626697,F
157.4483274,F
152.9596666,F
162.9975845,F
161.8098464,F
165.7722052,F
161.2061874,F
159.3378029,F
157.5337552,F
156.4046264,F
164.0031031,F
156.0891229,F
161.4757824,F
155.1524178,F
164.2841012,F
166.5016934,F
154.389548,F
162.0829625,F
165.0000167,F
152.8881214,F
156.2367454,F
169.4336657,F
157.7710906,F
169.9712884,F
168.4976579,F
148.8240242,F
165.9517471,F
160.1622086,F
157.2966894,F
164.9095365,F
173.4607263,F
159.2301459,F
159.2093253,F
168.4470987,F
165.2786813,F
158.5817915,F
163.0304398,F
168.9857126,F
157.9391799,F
156.5884266,F
164.6413361,F
155.9888573,F
165.8264852,F
170.9714612,F
168.4976504,F
158.1937422,F
159.8718097,F
155.141808,F
165.7313777,F
172.6781745,F
153.6041844,F
164.4586872,F
160.5718871,F
171.1632448,F
156.522258,F
167.5506605,F
158.5986844,F
168.6222312,F
155.3902803,F
155.534116,F
159.6355008,F
160.9018444,F
163.6473891,F
173.3660809,F
165.7375445,F
172.7881147,F
163.0325725,F
172.9782522,F
158.4174159,F
164.2960169,F
164.0337261,F
171.1556185,F
163.1716923,F
159.1951082,F
168.9922757,F
152.5852759,F
175.7345002,F
158.5195315,F
160.8863785,F
163.8155682,F
160.3295214,F
163.1194183,F
149.9857601,F
168.0180249,F
160.1069705,F
159.452501,F
158.6795352,F
167.3163936,F
168.1570741,F
161.0881026,F
164.9330449,F
165.7681773,F
166.0425674,F
166.0499163,F
158.1626723,F
168.3701034,F
173.7547503,F
163.8963546,F
147.9719257,F
155.7640301,F
163.3224974,F
162.0257476,F
164.4104908,F
171.9947813,F
158.7970323,F
167.5307432,F
161.8402791,F
161.8086716,F
158.9295322,F
164.7323653,F
162.5850764,F
157.0102381,F
158.8434432,F
171.8008188,F
174.5223332,F
170.5318325,F
169.9005208,F
153.9840332,F
153.4562491,F
169.942448,F
159.0033097,F
163.5815372,F
158.3978532,F
157.9598892,F
165.7058071,F
157.8362222,F
183.5524606,F
153.9204041,F
158.157117,F
148.0846282,F
163.4893626,F
159.1712869,F
171.2552822,F
172.2839923,F
149.5215485,F
157.6486717,F
162.8184433,F
153.0095645,F
158.0165197,F
165.8188614,F
172.6507735,F
172.0109732,F
162.8693128,F
160.2690189,F
166.8995798,F
165.4284003,F
157.5954262,F
161.612473,F
155.1128568,F
175.273507,F
159.8441315,F
160.0716839,F
153.5648758,F
164.7696536,F
169.2965587,F
152.5075384,F
160.982763,F
161.2033397,F
157.4594506,F
175.8891502,F
159.1002121,F
167.05544,F
175.0082846,F
161.7094747,F
164.1142099,F
156.2864804,F
159.3164817,F
168.4466348,F
170.3275428,F
152.7592617,F
168.0244427,F
163.3523811,F
155.204393,F
161.1312358,F
172.6675222,F
150.0784548,F
170.4337559,F
162.2166819,F
171.0742092,F
165.116401,F
157.4281317,F
153.8021219,F
168.262277,F
169.442909,F
146.9367269,F
152.246088,F
156.885443,F
171.2144238,F
161.9639339,F
165.8310359,F
157.4322743,F
179.3977633,F
158.3125632,F
177.6792657,F
181.0448676,F
164.1322117,F
176.4546195,F
154.3201099,F
173.6695402,F
157.5995963,F
160.9972781,F
171.3527114,F
155.1386727,F
164.228285,F
159.0700023,F
147.8575908,F
160.1534755,F
161.6275469,F
169.8205109,F
157.3679808,F
167.9317827,F
159.6002905,F
161.3678467,F
164.3106098,F
163.9297209,F
174.0353978,F
154.6045756,F
155.0460053,F
160.2388435,F
156.2420979,F
174.9888041,F
163.4699894,F
155.4247266,F
161.408612,F
166.6911223,F
168.7003787,F
166.1634881,F
164.7316936,F
155.8327543,F
166.0149492,F
165.7176321,F
170.78142,F
159.6828003,F
160.653075,F
164.6735289,F
152.4133525,F
153.6287562,F
155.5135441,F
170.3779613,F
172.500098,F
167.3378914,F
156.2342037,F
156.5737589,F
157.2523691,F
153.9797797,F
153.8256689,F
157.2150614,F
172.0655993,F
158.907274,F
160.7307813,F
157.1386556,F
156.2911409,F
159.1954893,F
149.9341555,F
160.458289,F
150.6921984,F
169.7448128,F
163.3338368,F
161.4713346,F
165.4736945,F
170.9437242,F
159.5451319,F
155.1344158,F
156.3906156,F
167.9768174,F
147.6899581,F
149.2799643,F
159.5803355,F
157.9941059,F
155.788194,F
156.7526194,F
155.0549879,F
152.0943631,F
142.5076388,F
149.7673556,F
159.0824515,F
152.190782,F
167.7289431,F
150.4814012,F
160.8884519,F
173.2219565,F
159.5664924,F
169.3537636,F
168.5121134,F
159.2976707,F
159.7134287,F
173.0820653,F
156.3347322,F
162.5411157,F
174.5828738,F
159.0177273,F
162.5045053,F
162.4283193,F
154.8911351,F
161.3353611,F
165.4026723,F
164.3356079,F
151.0661243,F
159.5904041,F
160.7631667,F
163.1706977,F
163.7047084,F
162.2777547,F
171.0020659,F
168.2623459,F
169.2005891,F
160.6744114,F
163.5817947,F
156.9441712,F
159.3077573,F
172.75662,F
157.8755202,F
173.0479771,F
164.8871709,F
163.6404384,F
167.0462142,F
160.5663154,F
159.3403402,F
149.7585026,F
161.6291257,F
158.2813409,F
145.1287444,F
162.1989505,F
156.9019292,F
172.5048978,F
156.9291823,F
157.3448281,F
156.9411418,F
155.7016435,F
155.5066617,F
160.445612,F
165.4005826,F
162.0724458,F
153.1293118,F
167.1399382,F
159.1092167,F
166.4165094,F
154.7449126,F
150.9973046,F
158.5363345,F
165.2559913,F
163.4726628,F
159.2606257,F
163.142057,F
155.3412775,F
162.5957032,F
163.1111101,F
156.2895614,F
146.5942116,F
178.8747497,F
175.658633,F
164.4968249,F
157.7180867,F
171.2731592,F
169.8313572,F
157.0351229,F
172.1579293,F
165.8741124,F
166.4324254,F
162.1761052,F
154.1015116,F
157.7868292,F
153.4534663,F
164.0189636,F
152.8503095,F
162.099801,F
159.0676248,F
149.728517,F
157.6574227,F
153.5488896,F
163.8029297,F
166.6677341,F
169.8415582,F
178.7172413,F
152.9843879,F
160.7951039,F
151.3518167,F
165.9220109,F
157.3861503,F
156.5493025,F
152.9636447,F
158.6079854,F
156.0530158,F
165.1834208,F
169.7587794,F
155.648908,F
158.1509033,F
161.7744286,F
155.5245671,F
150.4897314,F
165.2964213,F
160.8747911,F
165.4251797,F
168.572844,F
151.4534986,F
169.5306832,F
169.0794492,F
165.585088,F
161.8618645,F
164.1869398,F
173.2843368,F
154.3433374,F
165.2983062,F
151.8257223,F
170.2017268,F
181.7425999,F
166.634415,F
171.9932369,F
160.5634648,F
155.5860099,F
166.7221987,F
150.4915855,F
160.6885729,F
160.7441714,F
168.9262638,F
169.7609806,F
153.825397,F
163.7755606,F
161.8798883,F
173.0860586,F
166.0733895,F
160.9158253,F
161.5064263,F
169.0069298,F
169.2770968,F
158.6046031,F
151.3545235,F
157.6208975,F
172.7185996,F
164.1746264,F
152.7704746,F
156.206544,F
153.5848524,F
156.1806405,F
166.4546143,F
146.9066631,F
165.2042491,F
163.021099,F
161.1141318,F
158.727036,F
171.1611644,F
164.4992973,F
161.4967726,F
162.0482595,F
154.8826327,F
156.8089991,F
163.0461483,F
153.8025683,F
170.6424832,F
167.3241384,F
153.2549116,F
150.17758,F
173.1951047,F
159.0598233,F
164.4958543,F
161.8412664,F
159.4829641,F
168.5069877,F
164.7082488,F
167.0201083,F
168.4186366,F
163.1638646,F
160.2866603,F
159.4619661,F
161.2217721,F
169.5428838,F
168.9849131,F
164.9540651,F
163.2070903,F
166.7339339,F
169.3224518,F
152.9327348,F
163.9647148,F
166.426981,F
162.9764058,F
161.098867,F
174.1822642,F
171.3501158,F
166.5894528,F
171.1545672,F
165.863102,F
174.4904057,F
159.7198977,F
163.8357034,F
170.5091905,F
162.2886973,F
162.4256063,F
155.5319976,F
158.4092417,F
162.2582391,F
170.8407149,F
157.4315431,F
157.3225352,F
165.4140632,F
152.2727809,F
149.0242205,F
156.1044306,F
168.5020382,F
171.6638805,F
167.9318912,F
159.3487433,F
159.3522657,F
153.9108517,F
163.2297554,F
161.517453,F
153.7269497,F
166.7523723,F
163.4957602,F
172.9595719,F
155.9628687,F
161.6845057,F
142.6649399,F
154.5826453,F
166.3535664,F
152.6290437,F
165.5015499,F
153.8742686,F
152.0125138,F
152.8549456,F
162.0704212,F
165.5053592,F
155.5263381,F
168.2915453,F
158.2403248,F
171.0504344,F
163.7856865,F
166.1394356,F
160.8324132,F
177.7956751,F
154.3811996,F
159.2929633,F
162.7203406,F
170.842301,F
158.0574377,F
150.4265328,F
148.2583975,F
152.3424431,F
158.0700756,F
155.967896,F
169.3984356,F
154.5061623,F
166.7068048,F
152.8859793,F
167.890746,F
163.5895421,F
164.8316589,F
162.212939,F
155.4927357,F
177.8002531,F
163.7972215,F
170.151076,F
148.0826816,F
163.4647704,F
171.2190027,F
170.0182287,F
154.2589164,F
165.6006991,F
152.2881338,F
166.9802424,F
160.4621857,F
155.9928575,F
157.3625638,F
164.4303432,F
145.3719633,F
167.6442804,F
167.7303008,F
167.9562203,F
152.078833,F
163.2154922,F
163.8891163,F
178.8122342,F
171.9163617,F
154.8878281,F
165.0033754,F
159.5781473,F
160.4872654,F
164.9563273,F
159.2180001,F
164.6604788,F
161.9015367,F
177.3484736,F
160.8726055,F
167.1318031,F
157.0662259,F
151.2541923,F
157.8017033,F
165.9251689,F
169.2006833,F
161.8859429,F
152.816934,F
166.8611947,F
163.5529266,F
165.9731737,F
168.363553,F
162.9172077,F
164.8203936,F
164.3394473,F
152.1684657,F
158.5812308,F
164.5227739,F
159.7816081,F
158.1501537,F
167.7382721,F
175.7964535,F
155.7516983,F
152.6057574,F
175.2233718,F
156.9533496,F
159.78538,F
164.0845896,F
153.7168364,F
169.9869392,F
160.191691,F
166.452576,F
165.1453573,F
153.2901097,F
168.0735319,F
172.9509568,F
162.0278284,F
157.212546,F
166.9190884,F
164.9502184,F
158.9134397,F
162.7435202,F
164.1964903,F
158.2005241,F
172.8985065,F
152.4016692,F
156.6965223,F
177.3042351,F
161.4858794,F
161.2988063,F
158.7496013,F
150.897187,F
153.8612999,F
170.3169478,F
163.2428038,F
167.9857717,F
163.3504623,F
159.6001325,F
154.224544,F
165.8347181,F
157.0049819,F
154.8916986,F
166.1020237,F
165.7817141,F
165.4219405,F
161.2891042,F
160.0421622,F
157.0974354,F
155.1499994,F
168.6894161,F
177.1123539,F
171.2748127,F
163.7108229,F
163.9290468,F
153.5478417,F
164.6705943,F
162.9498703,F
176.8117071,F
154.2831452,F
166.4315878,F
167.9478558,F
155.1541907,F
161.7780778,F
162.5180747,F
169.5184379,F
162.8648869,F
164.517944,F
159.5223332,F
163.8471982,F
162.9354732,F
153.2140304,F
157.9567089,F
169.9648255,F
162.424066,F
164.5679998,F
165.1338286,F
164.6301495,F
164.81057,F
160.3522663,F
165.9433151,F
158.1796445,F
155.3276504,F
160.8785584,F
156.3180327,F
164.1792321,F
170.9948942,F
166.7720221,F
168.7086628,F
160.6447083,F
162.7466039,F
158.2263244,F
156.5174838,F
161.3910229,F
159.0428143,F
158.0158457,F
151.2154532,F
160.5641205,F
163.3872914,F
174.4432201,F
164.0573321,F
161.4877354,F
154.6863103,F
162.5562507,F
166.8947124,F
162.6652624,F
149.2437223,F
152.1304903,F
169.0618829,F
156.6224125,F
157.8205681,F
155.7484423,F
178.2469249,F
157.8795531,F
165.4185349,F
162.9710166,F
151.2511094,F
149.8505685,F
168.0938922,F
161.6810689,F
157.5201603,F
161.8403965,F
167.9223605,F
165.3784208,F
147.7953383,F
158.2630845,F
162.1166125,F
162.5255974,F
156.998058,F
165.2193735,F
170.0458831,F
173.5249403,F
165.3458111,F
180.5189461,F
175.6180017,F
158.0352422,F
159.6156343,F
170.7518082,F
153.0872577,F
159.8950132,F
175.2593545,F
161.3021883,F
158.8864777,F
162.4199634,F
170.2379623,F
164.2877273,F
152.4903255,F
151.039218,F
171.5495008,F
156.9041957,F
161.4141747,F
167.033262,F
175.7174065,F
164.5887098,F
170.6896015,F
156.5226817,F
167.6776772,F
155.7896559,F
156.4898914,F
168.2185925,F
157.9724111,F
162.9483273,F
149.586883,F
163.3172607,F
171.5912491,F
155.9293062,F
167.2855148,F
155.2032387,F
167.7479187,F
157.5383938,F
163.2560731,F
151.7864491,F
159.464928,F
156.2833541,F
162.3202641,F
164.8260664,F
156.9781062,F
175.5134097,F
165.0571583,F
158.3005668,F
165.9198378,F
163.155427,F
155.7613008,F
147.7159563,F
158.9894464,F
164.2831577,F
162.45226,F
171.883836,F
161.6350041,F
158.9151215,F
172.4549746,F
172.6022917,F
165.1939557,F
151.9899649,F
168.6416324,F
165.9866282,F
163.5568974,F
166.3920849,F
165.5440877,F
160.4638436,F
164.6924084,F
153.1504699,F
151.932413,F
160.4442576,F
163.2843614,F
159.1013216,F
166.7615,F
151.2091524,F
168.8984854,F
153.7781908,F
156.4028716,F
166.3386055,F
160.3071665,F
165.0783541,F
164.8579244,F
171.709827,F
150.5316942,F
158.0259044,F
156.6169773,F
153.629222,F
161.0953637,F
166.5835042,F
171.2721273,F
154.7413488,F
154.5413711,F
164.0075186,F
171.6802175,F
168.7734538,F
148.6455584,F
161.9720374,F
171.9595786,F
157.1705184,F
159.9841798,F
157.1242692,F
151.0767711,F
159.8671177,F
164.6671966,F
164.0313947,F
156.9449764,F
165.7132305,F
163.496053,F
162.0221447,F
164.8506456,F
162.8538201,F
163.3786503,F
163.7435195,F
170.4275384,F
155.7140752,F
167.5546023,F
167.5040377,F
173.212996,F
157.2494633,F
165.0459759,F
149.2938956,F
156.4273248,F
173.2855678,F
168.2194081,F
169.2117634,F
162.2217099,F
161.2561695,F
170.4029341,F
169.3986711,F
171.0641541,F
162.6401114,F
160.1747236,F
155.222073,F
157.9212174,F
158.5504291,F
163.0535532,F
162.4420772,F
160.9897911,F
159.7909928,F
179.18098,F
175.5430491,F
162.8650839,F
165.1793971,F
165.7860461,F
174.649308,F
164.7902186,F
165.80764,F
156.2996289,F
169.612573,F
156.5960846,F
160.0028037,F
146.2989955,F
167.3346623,F
157.4274827,F
163.1883564,F
164.1704649,F
145.9108171,F
157.3117452,F
153.2391218,F
162.8641185,F
171.5016721,F
169.4550462,F
152.0568242,F
154.2418892,F
159.8025485,F
174.7639216,F
173.7948494,F
151.8546332,F
164.299008,F
159.9235819,F
170.8450326,F
183.1053293,F
162.8414859,F
163.834023,F
159.0241613,F
168.0510302,F
160.3377545,F
162.6496086,F
162.1135035,F
157.8941928,F
164.3702726,F
156.9451236,F
158.4873925,F
158.4072886,F
154.8410387,F
161.2780694,F
148.1924501,F
155.3037063,F
151.9835434,F
153.51174,F
168.4530047,F
176.2293741,F
168.7159309,F
158.887972,F
162.6554455,F
174.1820608,F
159.0097365,F
167.7927159,F
151.4272516,F
159.7574828,F
160.4795181,F
176.0347187,F
159.9513144,F
157.9356271,F
157.6176781,F
161.7370859,F
162.507252,F
162.1659791,F
171.2349848,F
157.9710749,F
152.7823269,F
164.0330227,F
164.1007059,F
154.5781589,F
168.7514025,F
175.7437073,F
157.7056183,F
156.6748926,F
164.1061359,F
168.1324845,F
168.0383098,F
155.153725,F
162.0419222,F
159.6433823,F
162.2942983,F
157.5462162,F
160.2825297,F
154.0723312,F
141.3558047,F
165.0337548,F
156.4397539,F
153.9406218,F
156.2830704,F
172.1603149,F
170.1211522,F
166.9147628,F
161.345087,F
169.5381246,F
165.2526422,F
168.463319,F
163.6033679,F
169.2951098,F
159.4689208,F
154.1246036,F
159.7625085,F
172.1127103,F
167.5202155,F
158.839725,F
162.3178561,F
167.6196223,F
157.1823474,F
154.365805,F
164.4432206,F
167.9218915,F
153.2467659,F
172.0489902,F
168.166678,F
171.2186506,F
165.173842,F
157.2422405,F
168.1809689,F
168.4259367,F
164.4138637,F
163.316516,F
162.6227932,F
167.1729519,F
164.1720775,F
151.2745471,F
179.8765462,F
169.2818664,F
159.6581449,F
156.0225618,F
180.2146741,F
165.2783192,F
160.7106081,F
170.4843033,F
158.9333765,F
153.5200411,F
155.4525953,F
169.670533,F
162.9080932,F
169.8693849,F
156.3982001,F
176.4442745,F
179.5707432,F
158.3578697,F
159.3064812,F
163.3818012,F
159.7419202,F
164.0939462,F
154.7038189,F
158.6410959,F
154.202363,F
169.770456,F
161.0115067,F
167.1830576,F
171.9929451,F
156.4499054,F
167.3585712,F
159.721409,F
164.6877326,F
174.2917628,F
170.9505214,F
148.2648455,F
171.7029474,F
173.1599215,F
169.6520543,F
158.4207601,F
161.0801305,F
168.6576227,F
154.5562937,F
168.7158137,F
153.8851914,F
161.006253,F
166.0176786,F
168.5095692,F
158.9785542,F
156.0324859,F
165.3238283,F
159.2231408,F
166.808912,F
156.2314093,F
162.361076,F
155.441629,F
164.410111,F
164.2105734,F
154.588463,F
171.3811976,F
158.0099805,F
156.5485967,F
160.4847951,F
168.7050628,F
157.7489458,F
166.2058167,F
161.1017844,F
157.9761863,F
160.5523426,F
157.055147,F
150.9710709,F
155.1798888,F
154.0642531,F
163.5231187,F
166.7661653,F
154.7141682,F
160.2155864,F
162.4681906,F
159.3510491,F
149.44965,F
166.6249486,F
158.8096176,F
162.4985331,F
169.0136503,F
160.3226307,F
154.3972018,F
155.3961877,F
146.8905345,F
163.4829539,F
163.4270556,F
